FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,GHG_NAME,GHG_QUANTITY
1007606,2011,ASH GROVE CEMENT-FOREMAN,Biogenic Carbon dioxide,0.0
1007606,2011,ASH GROVE CEMENT-FOREMAN,Carbon Dioxide,598312.0
1007606,2011,ASH GROVE CEMENT-FOREMAN,Methane,18.43
1007606,2011,ASH GROVE CEMENT-FOREMAN,Nitrous Oxide,2.68
1007621,2011,TXI Hunter Cement Plant,Biogenic Carbon dioxide,446.3
1007621,2011,TXI Hunter Cement Plant,Carbon Dioxide,551893.1
1007621,2011,TXI Hunter Cement Plant,Methane,21.1
1007621,2011,TXI Hunter Cement Plant,Nitrous Oxide,3.06
1007663,2011,"CEMEX Construction Materials South, LLC",Biogenic Carbon dioxide,45177.9
1007663,2011,"CEMEX Construction Materials South, LLC",Carbon Dioxide,1482312.3
1007663,2011,"CEMEX Construction Materials South, LLC",Methane,83.6
1007663,2011,"CEMEX Construction Materials South, LLC",Nitrous Oxide,11.59
1007766,2011,LAFARGE NA (INCLUDING SYSTECH ENV CORP),Biogenic Carbon dioxide,2962.3
1007766,2011,LAFARGE NA (INCLUDING SYSTECH ENV CORP),Carbon Dioxide,314567.7
1007766,2011,LAFARGE NA (INCLUDING SYSTECH ENV CORP),Methane,6.68
1007766,2011,LAFARGE NA (INCLUDING SYSTECH ENV CORP),Nitrous Oxide,1.29
1007792,2011,TXI OPERATIONS,Biogenic Carbon dioxide,0.0
1007792,2011,TXI OPERATIONS,Carbon Dioxide,971361.0
1007792,2011,TXI OPERATIONS,Methane,41.92
1007792,2011,TXI OPERATIONS,Nitrous Oxide,6.013
1007877,2011,CEMEX CONSTRUCTION MATERIALS SOUTH LLC,Biogenic Carbon dioxide,0.0
1007877,2011,CEMEX CONSTRUCTION MATERIALS SOUTH LLC,Carbon Dioxide,339134.4
1007877,2011,CEMEX CONSTRUCTION MATERIALS SOUTH LLC,Methane,18.8
1007877,2011,CEMEX CONSTRUCTION MATERIALS SOUTH LLC,Nitrous Oxide,2.731
1007927,2011,CalPortland Company Oro Grande Plant,Biogenic Carbon dioxide,0.0
1007927,2011,CalPortland Company Oro Grande Plant,Carbon Dioxide,782806.9
1007927,2011,CalPortland Company Oro Grande Plant,Methane,33.4
1007927,2011,CalPortland Company Oro Grande Plant,Nitrous Oxide,4.856
1007985,2011,NATIONAL CEMENT COMPANY INC.,Biogenic Carbon dioxide,0.0
1007985,2011,NATIONAL CEMENT COMPANY INC.,Carbon Dioxide,257534.0
1007985,2011,NATIONAL CEMENT COMPANY INC.,Methane,0.0
1007985,2011,NATIONAL CEMENT COMPANY INC.,Nitrous Oxide,0.0
1007997,2011,KOSMOS CEMENT CO,Biogenic Carbon dioxide,1103.0
1007997,2011,KOSMOS CEMENT CO,Carbon Dioxide,717699.6
1007997,2011,KOSMOS CEMENT CO,Methane,37.19
1007997,2011,KOSMOS CEMENT CO,Nitrous Oxide,5.22
1008033,2011,"CEMEX SOUTHEAST LLC, DEMOPOLIS PLANT",Biogenic Carbon dioxide,0.0
1008033,2011,"CEMEX SOUTHEAST LLC, DEMOPOLIS PLANT",Carbon Dioxide,250618.9
1008033,2011,"CEMEX SOUTHEAST LLC, DEMOPOLIS PLANT",Methane,0.0
1008033,2011,"CEMEX SOUTHEAST LLC, DEMOPOLIS PLANT",Nitrous Oxide,0.0
1009018,2011,"GCC RIO GRANDE, INC. TIJERAS PLANT",Biogenic Carbon dioxide,0.0
1009018,2011,"GCC RIO GRANDE, INC. TIJERAS PLANT",Carbon Dioxide,117478.7
1009018,2011,"GCC RIO GRANDE, INC. TIJERAS PLANT",Methane,0.0
1009018,2011,"GCC RIO GRANDE, INC. TIJERAS PLANT",Nitrous Oxide,0.0
