FACILITY_ID,REPORTING_YEAR,GHG_NAME,GHG_QUANTITY,FACILITY_NAME
1001283,2011,Carbon Dioxide,147590.7,Lakewood Cogeneration
1001283,2011,Methane,2.75,Lakewood Cogeneration
1001283,2011,Nitrous Oxide,0.275,Lakewood Cogeneration
1001285,2011,Biogenic Carbon dioxide,0.0,Grays Ferry Cogen Partnership
1001285,2011,Carbon Dioxide,486801.6,Grays Ferry Cogen Partnership
1001285,2011,Methane,9.03,Grays Ferry Cogen Partnership
1001285,2011,Nitrous Oxide,0.903,Grays Ferry Cogen Partnership
1001286,2011,Biogenic Carbon dioxide,0.0,Milagro Cogeneration and Gas Plant
1001286,2011,Carbon Dioxide,219284.9,Milagro Cogeneration and Gas Plant
1001286,2011,Methane,4.06,Milagro Cogeneration and Gas Plant
1001286,2011,Nitrous Oxide,0.406,Milagro Cogeneration and Gas Plant
1001287,2011,Biogenic Carbon dioxide,0.0,Johnson County Generation Facility
1001287,2011,Carbon Dioxide,528975.8,Johnson County Generation Facility
1001287,2011,Methane,9.87,Johnson County Generation Facility
1001287,2011,Nitrous Oxide,0.997,Johnson County Generation Facility
1001288,2011,Biogenic Carbon dioxide,0.0,Brandywine Power Facility
1001288,2011,Carbon Dioxide,245666.7,Brandywine Power Facility
1001288,2011,Methane,4.62,Brandywine Power Facility
1001288,2011,Nitrous Oxide,0.47,Brandywine Power Facility
1001291,2011,Biogenic Carbon dioxide,0.0,Cottage Grove Cogeneration
1001291,2011,Carbon Dioxide,92702.7,Cottage Grove Cogeneration
1001291,2011,Methane,1.7,Cottage Grove Cogeneration
1001291,2011,Nitrous Oxide,0.17,Cottage Grove Cogeneration
1001292,2011,Biogenic Carbon dioxide,0.0,Whitewater Cogeneration Facility
1001292,2011,Carbon Dioxide,263076.7,Whitewater Cogeneration Facility
1001292,2011,Methane,4.75,Whitewater Cogeneration Facility
1001292,2011,Nitrous Oxide,0.48,Whitewater Cogeneration Facility
1001294,2011,Biogenic Carbon dioxide,0.0,Dighton
1001294,2011,Carbon Dioxide,421326.8,Dighton
1001294,2011,Methane,7.81,Dighton
1001294,2011,Nitrous Oxide,0.781,Dighton
1001295,2011,Biogenic Carbon dioxide,0.0,De Pere Energy Center
1001295,2011,Carbon Dioxide,14200.7,De Pere Energy Center
1001295,2011,Methane,0.26,De Pere Energy Center
1001295,2011,Nitrous Oxide,0.026,De Pere Energy Center
1001296,2011,Biogenic Carbon dioxide,0.0,Verso Androscoggin LLC
1001296,2011,Carbon Dioxide,377743.9,Verso Androscoggin LLC
1001296,2011,Methane,7.07,Verso Androscoggin LLC
1001296,2011,Nitrous Oxide,0.72,Verso Androscoggin LLC
1001298,2011,Biogenic Carbon dioxide,0.0,Berkshire Power
1001298,2011,Carbon Dioxide,421912.5,Berkshire Power
1001298,2011,Methane,7.83,Berkshire Power
1001298,2011,Nitrous Oxide,0.783,Berkshire Power
1001299,2011,Carbon Dioxide,1104758.6,Bridgeport Energy
1001299,2011,Methane,20.5,Bridgeport Energy
1001299,2011,Nitrous Oxide,2.05,Bridgeport Energy
1001300,2011,Biogenic Carbon dioxide,0.0,Pasadena Power Plant
1001300,2011,Carbon Dioxide,1478457.6,Pasadena Power Plant
1001300,2011,Methane,27.43,Pasadena Power Plant
1001300,2011,Nitrous Oxide,2.743,Pasadena Power Plant
1001301,2011,Biogenic Carbon dioxide,0.0,Tiverton Power
1001301,2011,Carbon Dioxide,626800.0,Tiverton Power
1001301,2011,Methane,11.63,Tiverton Power
1001301,2011,Nitrous Oxide,1.163,Tiverton Power
1001302,2011,Biogenic Carbon dioxide,0.0,Tenaska Georgia Generating Station
1001302,2011,Carbon Dioxide,100407.5,Tenaska Georgia Generating Station
1001302,2011,Methane,1.87,Tenaska Georgia Generating Station
1001302,2011,Nitrous Oxide,0.19,Tenaska Georgia Generating Station
1001303,2011,Biogenic Carbon dioxide,0.0,Tenaska Frontier Generation Station
1001303,2011,Carbon Dioxide,1600514.9,Tenaska Frontier Generation Station
1001303,2011,Methane,29.69,Tenaska Frontier Generation Station
1001303,2011,Nitrous Oxide,2.969,Tenaska Frontier Generation Station
1001305,2011,Biogenic Carbon dioxide,0.0,Mustang Station
1001305,2011,Carbon Dioxide,1069641.1,Mustang Station
1001305,2011,Methane,19.84,Mustang Station
1001305,2011,Nitrous Oxide,1.984,Mustang Station
1001306,2011,Carbon Dioxide,1073128.6,Desert Star Energy Center
1001306,2011,Methane,19.9,Desert Star Energy Center
1001306,2011,Nitrous Oxide,1.99,Desert Star Energy Center
1001307,2011,Biogenic Carbon dioxide,0.0,Millennium Power Partners
1001307,2011,Carbon Dioxide,918782.0,Millennium Power Partners
1001307,2011,Methane,17.04,Millennium Power Partners
1001307,2011,Nitrous Oxide,1.704,Millennium Power Partners
1001308,2011,Carbon Dioxide,785613.8,Zeeland Generating Station
1001308,2011,Methane,14.58,Zeeland Generating Station
1001308,2011,Nitrous Oxide,1.458,Zeeland Generating Station
1001309,2011,Biogenic Carbon dioxide,0.0,Midlothian Energy
1001309,2011,Carbon Dioxide,1702106.3,Midlothian Energy
1001309,2011,Methane,31.58,Midlothian Energy
1001309,2011,Nitrous Oxide,3.158,Midlothian Energy
1001310,2011,Biogenic Carbon dioxide,0.0,Lamar Power (Paris)
1001310,2011,Carbon Dioxide,1718297.6,Lamar Power (Paris)
1001310,2011,Methane,31.88,Lamar Power (Paris)
1001310,2011,Nitrous Oxide,3.188,Lamar Power (Paris)
1001311,2011,Biogenic Carbon dioxide,0.0,Frontera Generation Facility
1001311,2011,Carbon Dioxide,1002249.9,Frontera Generation Facility
1001311,2011,Methane,18.59,Frontera Generation Facility
1001311,2011,Nitrous Oxide,1.859,Frontera Generation Facility
1001312,2011,Biogenic Carbon dioxide,0.0,Rumford Power
1001312,2011,Carbon Dioxide,170121.4,Rumford Power
1001312,2011,Methane,3.16,Rumford Power
1001312,2011,Nitrous Oxide,0.316,Rumford Power
1001313,2011,Biogenic Carbon dioxide,0.0,Kalamazoo River Generating Station
1001313,2011,Carbon Dioxide,2565.7,Kalamazoo River Generating Station
1001313,2011,Methane,0.05,Kalamazoo River Generating Station
1001313,2011,Nitrous Oxide,0.005,Kalamazoo River Generating Station
1001314,2011,Biogenic Carbon dioxide,0.0,Klamath Cogeneration Project
1001314,2011,Carbon Dioxide,811545.0,Klamath Cogeneration Project
1001314,2011,Methane,15.05,Klamath Cogeneration Project
1001314,2011,Nitrous Oxide,1.505,Klamath Cogeneration Project
1001315,2011,Biogenic Carbon dioxide,0.0,Rhode Island State Energy Center
1001315,2011,Carbon Dioxide,1171648.7,Rhode Island State Energy Center
1001315,2011,Methane,21.73,Rhode Island State Energy Center
1001315,2011,Nitrous Oxide,2.173,Rhode Island State Energy Center
1001317,2011,Biogenic Carbon dioxide,0.0,"Rocky Road Power, LLC"
1001317,2011,Carbon Dioxide,37603.6,"Rocky Road Power, LLC"
1001317,2011,Methane,0.69,"Rocky Road Power, LLC"
1001317,2011,Nitrous Oxide,0.069,"Rocky Road Power, LLC"
1001318,2011,Biogenic Carbon dioxide,0.0,Madison Generating Station
1001318,2011,Carbon Dioxide,120133.9,Madison Generating Station
1001318,2011,Methane,2.24,Madison Generating Station
1001318,2011,Nitrous Oxide,0.224,Madison Generating Station
1001319,2011,Biogenic Carbon dioxide,0.0,"Duke Energy Vermillion, II LLC"
1001319,2011,Carbon Dioxide,50303.0,"Duke Energy Vermillion, II LLC"
1001319,2011,Methane,0.96,"Duke Energy Vermillion, II LLC"
1001319,2011,Nitrous Oxide,0.096,"Duke Energy Vermillion, II LLC"
1001320,2011,Biogenic Carbon dioxide,0.0,Calpine Sutter Energy Center
1001320,2011,Carbon Dioxide,375540.8,Calpine Sutter Energy Center
1001320,2011,Methane,6.97,Calpine Sutter Energy Center
1001320,2011,Nitrous Oxide,0.697,Calpine Sutter Energy Center
1001322,2011,Biogenic Carbon dioxide,0.0,Rockingham County Combustion Turbine
1001322,2011,Carbon Dioxide,241073.0,Rockingham County Combustion Turbine
1001322,2011,Methane,4.51,Rockingham County Combustion Turbine
1001322,2011,Nitrous Oxide,0.46,Rockingham County Combustion Turbine
1001324,2011,Biogenic Carbon dioxide,0.0,SRW Cogen Limited Partnership
1001324,2011,Carbon Dioxide,2304142.1,SRW Cogen Limited Partnership
1001324,2011,Methane,26.56,SRW Cogen Limited Partnership
1001324,2011,Nitrous Oxide,2.656,SRW Cogen Limited Partnership
1001325,2011,Biogenic Carbon dioxide,0.0,Magic Valley Generating Station
1001325,2011,Carbon Dioxide,1452387.3,Magic Valley Generating Station
1001325,2011,Methane,26.93,Magic Valley Generating Station
1001325,2011,Nitrous Oxide,2.693,Magic Valley Generating Station
1001326,2011,Biogenic Carbon dioxide,0.0,Griffith Energy Project
1001326,2011,Carbon Dioxide,508816.2,Griffith Energy Project
1001326,2011,Methane,9.43,Griffith Energy Project
1001326,2011,Nitrous Oxide,0.943,Griffith Energy Project
1001327,2011,Biogenic Carbon dioxide,0.0,Manchief Generating Station
1001327,2011,Carbon Dioxide,122387.7,Manchief Generating Station
1001327,2011,Methane,2.27,Manchief Generating Station
1001327,2011,Nitrous Oxide,0.227,Manchief Generating Station
1001328,2011,Biogenic Carbon dioxide,0.0,"Walton County Power, LLC"
1001328,2011,Carbon Dioxide,206142.7,"Walton County Power, LLC"
1001328,2011,Methane,3.82,"Walton County Power, LLC"
1001328,2011,Nitrous Oxide,0.382,"Walton County Power, LLC"
1001329,2011,Biogenic Carbon dioxide,0.0,Desert Basin Generating Station
1001329,2011,Carbon Dioxide,287174.0,Desert Basin Generating Station
1001329,2011,Methane,5.32,Desert Basin Generating Station
1001329,2011,Nitrous Oxide,0.532,Desert Basin Generating Station
1001330,2011,Biogenic Carbon dioxide,0.0,Dynegy Kendall Energy Facility
1001330,2011,Carbon Dioxide,898201.0,Dynegy Kendall Energy Facility
1001330,2011,Methane,16.67,Dynegy Kendall Energy Facility
1001330,2011,Nitrous Oxide,1.667,Dynegy Kendall Energy Facility
1001331,2011,Biogenic Carbon dioxide,0.0,Tenaska Gateway Generating Station
1001331,2011,Carbon Dioxide,1317252.3,Tenaska Gateway Generating Station
1001331,2011,Methane,24.43,Tenaska Gateway Generating Station
1001331,2011,Nitrous Oxide,2.443,Tenaska Gateway Generating Station
1001332,2011,Biogenic Carbon dioxide,0.0,Neenah Energy Facility
1001332,2011,Carbon Dioxide,19052.8,Neenah Energy Facility
1001332,2011,Methane,0.39,Neenah Energy Facility
1001332,2011,Nitrous Oxide,0.045,Neenah Energy Facility
1001333,2011,Biogenic Carbon dioxide,0.0,"Rio Nogales Power Project, LP"
1001333,2011,Carbon Dioxide,1088355.5,"Rio Nogales Power Project, LP"
1001333,2011,Methane,20.19,"Rio Nogales Power Project, LP"
1001333,2011,Nitrous Oxide,2.019,"Rio Nogales Power Project, LP"
1001334,2011,Biogenic Carbon dioxide,0.0,"Wolf Hollow I, LP"
1001334,2011,Carbon Dioxide,1061426.4,"Wolf Hollow I, LP"
1001334,2011,Methane,19.69,"Wolf Hollow I, LP"
1001334,2011,Nitrous Oxide,1.969,"Wolf Hollow I, LP"
1001335,2011,Biogenic Carbon dioxide,0.0,Hays Energy Facility
1001335,2011,Carbon Dioxide,1216953.5,Hays Energy Facility
1001335,2011,Methane,22.57,Hays Energy Facility
1001335,2011,Nitrous Oxide,2.257,Hays Energy Facility
1001337,2011,Carbon Dioxide,11225.5,Worthington Generation
1001337,2011,Methane,0.22,Worthington Generation
1001337,2011,Nitrous Oxide,0.022,Worthington Generation
1001338,2011,Biogenic Carbon dioxide,0.0,Lake Road Generating Company
1001338,2011,Carbon Dioxide,2051079.0,Lake Road Generating Company
1001338,2011,Methane,38.04,Lake Road Generating Company
1001338,2011,Nitrous Oxide,3.804,Lake Road Generating Company
1001339,2011,Biogenic Carbon dioxide,0.0,La Paloma Generating Plant
1001339,2011,Carbon Dioxide,509198.7,La Paloma Generating Plant
1001339,2011,Methane,9.45,La Paloma Generating Plant
1001339,2011,Nitrous Oxide,0.945,La Paloma Generating Plant
1001340,2011,Biogenic Carbon dioxide,0.0,Lost Pines 1
1001340,2011,Carbon Dioxide,1361285.1,Lost Pines 1
1001340,2011,Methane,25.25,Lost Pines 1
1001340,2011,Nitrous Oxide,2.525,Lost Pines 1
1001341,2011,Biogenic Carbon dioxide,0.0,Bluegrass Generating Station
1001341,2011,Carbon Dioxide,20520.8,Bluegrass Generating Station
1001341,2011,Methane,0.37,Bluegrass Generating Station
1001341,2011,Nitrous Oxide,0.037,Bluegrass Generating Station
1001342,2011,Biogenic Carbon dioxide,0.0,Calcasieu Plant
1001342,2011,Carbon Dioxide,191754.7,Calcasieu Plant
1001342,2011,Methane,3.56,Calcasieu Plant
1001342,2011,Nitrous Oxide,0.356,Calcasieu Plant
1001343,2011,Biogenic Carbon dioxide,0.0,Broad River Energy Center
1001343,2011,Carbon Dioxide,428486.0,Broad River Energy Center
1001343,2011,Methane,7.95,Broad River Energy Center
1001343,2011,Nitrous Oxide,0.795,Broad River Energy Center
1001344,2011,Biogenic Carbon dioxide,0.0,AMP-Ohio Gas Turbines Napoleon
1001344,2011,Carbon Dioxide,1274.3,AMP-Ohio Gas Turbines Napoleon
1001344,2011,Methane,0.02,AMP-Ohio Gas Turbines Napoleon
1001344,2011,Nitrous Oxide,0.002,AMP-Ohio Gas Turbines Napoleon
1001345,2011,Biogenic Carbon dioxide,0.0,Granite Ridge Energy
1001345,2011,Carbon Dioxide,1530639.6,Granite Ridge Energy
1001345,2011,Methane,28.39,Granite Ridge Energy
1001345,2011,Nitrous Oxide,2.839,Granite Ridge Energy
1001347,2011,Biogenic Carbon dioxide,0.0,Acadia Power Station
1001347,2011,Carbon Dioxide,1322358.3,Acadia Power Station
1001347,2011,Methane,24.52,Acadia Power Station
1001347,2011,Nitrous Oxide,2.452,Acadia Power Station
1001350,2011,Biogenic Carbon dioxide,0.0,"South Point Energy Center, LLC"
1001350,2011,Carbon Dioxide,325601.6,"South Point Energy Center, LLC"
1001350,2011,Methane,6.04,"South Point Energy Center, LLC"
1001350,2011,Nitrous Oxide,0.604,"South Point Energy Center, LLC"
1001351,2011,Biogenic Carbon dioxide,0.0,Dogwood Energy Facility
1001351,2011,Carbon Dioxide,322181.5,Dogwood Energy Facility
1001351,2011,Methane,5.976,Dogwood Energy Facility
1001351,2011,Nitrous Oxide,0.598,Dogwood Energy Facility
1001352,2011,Biogenic Carbon dioxide,0.0,"Rathdrum Power, LLC"
1001352,2011,Carbon Dioxide,318557.9,"Rathdrum Power, LLC"
1001352,2011,Methane,5.91,"Rathdrum Power, LLC"
1001352,2011,Nitrous Oxide,0.591,"Rathdrum Power, LLC"
1001354,2011,Biogenic Carbon dioxide,0.0,Cordova Energy Company
1001354,2011,Carbon Dioxide,8842.9,Cordova Energy Company
1001354,2011,Methane,0.16,Cordova Energy Company
1001354,2011,Nitrous Oxide,0.016,Cordova Energy Company
1001356,2011,Biogenic Carbon dioxide,0.0,Ontelaunee Energy Center
1001356,2011,Carbon Dioxide,1061692.1,Ontelaunee Energy Center
1001356,2011,Methane,19.69,Ontelaunee Energy Center
1001356,2011,Nitrous Oxide,1.969,Ontelaunee Energy Center
1001357,2011,Carbon Dioxide,1423942.8,Caledonia
1001357,2011,Methane,26.41,Caledonia
1001357,2011,Nitrous Oxide,2.641,Caledonia
1001358,2011,Biogenic Carbon dioxide,0.0,Riverside Generating Company
1001358,2011,Carbon Dioxide,51604.8,Riverside Generating Company
1001358,2011,Methane,0.95,Riverside Generating Company
1001358,2011,Nitrous Oxide,0.095,Riverside Generating Company
1001359,2011,Biogenic Carbon dioxide,0.0,Elwood Energy Facility
1001359,2011,Carbon Dioxide,182800.8,Elwood Energy Facility
1001359,2011,Methane,3.39,Elwood Energy Facility
1001359,2011,Nitrous Oxide,0.339,Elwood Energy Facility
1001360,2011,Biogenic Carbon dioxide,0.0,Arapahoe Combustion Turbine Facility
1001360,2011,Carbon Dioxide,86728.0,Arapahoe Combustion Turbine Facility
1001360,2011,Methane,1.61,Arapahoe Combustion Turbine Facility
1001360,2011,Nitrous Oxide,0.161,Arapahoe Combustion Turbine Facility
1001361,2011,Biogenic Carbon dioxide,0.0,"Gibson City Energy Center, LLC"
1001361,2011,Carbon Dioxide,12849.2,"Gibson City Energy Center, LLC"
1001361,2011,Methane,0.24,"Gibson City Energy Center, LLC"
1001361,2011,Nitrous Oxide,0.024,"Gibson City Energy Center, LLC"
1001362,2011,Biogenic Carbon dioxide,0.0,Pinckneyville Power Plant
1001362,2011,Carbon Dioxide,78651.8,Pinckneyville Power Plant
1001362,2011,Methane,1.45,Pinckneyville Power Plant
1001362,2011,Nitrous Oxide,0.145,Pinckneyville Power Plant
1001363,2011,Biogenic Carbon dioxide,0.0,Corpus Christi Energy Center
1001363,2011,Carbon Dioxide,1402248.7,Corpus Christi Energy Center
1001363,2011,Methane,26.01,Corpus Christi Energy Center
1001363,2011,Nitrous Oxide,2.601,Corpus Christi Energy Center
1001364,2011,Biogenic Carbon dioxide,0.0,Valmont Combustion Turbine Facility
1001364,2011,Carbon Dioxide,3839.8,Valmont Combustion Turbine Facility
1001364,2011,Methane,0.07,Valmont Combustion Turbine Facility
1001364,2011,Nitrous Oxide,0.007,Valmont Combustion Turbine Facility
1001365,2011,Biogenic Carbon dioxide,0.0,Odessa-Ector Generating Station
1001365,2011,Carbon Dioxide,1026188.8,Odessa-Ector Generating Station
1001365,2011,Methane,19.04,Odessa-Ector Generating Station
1001365,2011,Nitrous Oxide,1.904,Odessa-Ector Generating Station
1001366,2011,Biogenic Carbon dioxide,0.0,"Los Medanos Energy Center, LLC"
1001366,2011,Carbon Dioxide,1099382.9,"Los Medanos Energy Center, LLC"
1001366,2011,Methane,20.39,"Los Medanos Energy Center, LLC"
1001366,2011,Nitrous Oxide,2.039,"Los Medanos Energy Center, LLC"
1001367,2011,Biogenic Carbon dioxide,0.0,Hinds Energy Facility
1001367,2011,Carbon Dioxide,360915.0,Hinds Energy Facility
1001367,2011,Methane,6.69,Hinds Energy Facility
1001367,2011,Nitrous Oxide,0.669,Hinds Energy Facility
1001368,2011,Biogenic Carbon dioxide,0.0,Oswald Generating Station
1001368,2011,Carbon Dioxide,317702.3,Oswald Generating Station
1001368,2011,Methane,3.87,Oswald Generating Station
1001368,2011,Nitrous Oxide,0.387,Oswald Generating Station
1001369,2011,Biogenic Carbon dioxide,0.0,Lincoln Generating Facility
1001369,2011,Carbon Dioxide,22067.1,Lincoln Generating Facility
1001369,2011,Methane,0.42,Lincoln Generating Facility
1001369,2011,Nitrous Oxide,0.042,Lincoln Generating Facility
1001370,2011,Biogenic Carbon dioxide,0.0,"Ennis Power Company, LLC"
1001370,2011,Carbon Dioxide,746205.8,"Ennis Power Company, LLC"
1001370,2011,Methane,13.84,"Ennis Power Company, LLC"
1001370,2011,Nitrous Oxide,1.384,"Ennis Power Company, LLC"
1001371,2011,Biogenic Carbon dioxide,0.0,Wheatland Generating Facility LLC
1001371,2011,Carbon Dioxide,42677.3,Wheatland Generating Facility LLC
1001371,2011,Methane,0.79,Wheatland Generating Facility LLC
1001371,2011,Nitrous Oxide,0.079,Wheatland Generating Facility LLC
1001372,2011,Biogenic Carbon dioxide,0.0,Freestone Power Generation
1001372,2011,Carbon Dioxide,1685310.4,Freestone Power Generation
1001372,2011,Methane,31.26,Freestone Power Generation
1001372,2011,Nitrous Oxide,3.126,Freestone Power Generation
1001373,2011,Biogenic Carbon dioxide,0.0,Greenville Electric Gen Station
1001373,2011,Carbon Dioxide,24887.1,Greenville Electric Gen Station
1001373,2011,Methane,0.47,Greenville Electric Gen Station
1001373,2011,Nitrous Oxide,0.047,Greenville Electric Gen Station
1001374,2011,Carbon Dioxide,52094.0,Montpelier Electric Gen Station
1001374,2011,Methane,0.97,Montpelier Electric Gen Station
1001374,2011,Nitrous Oxide,0.097,Montpelier Electric Gen Station
1001375,2011,Biogenic Carbon dioxide,0.0,Jack County Generation Facility
1001375,2011,Carbon Dioxide,1688320.7,Jack County Generation Facility
1001375,2011,Methane,31.32,Jack County Generation Facility
1001375,2011,Nitrous Oxide,3.132,Jack County Generation Facility
1001376,2011,Biogenic Carbon dioxide,0.0,Liberty Electric Power Plant
1001376,2011,Carbon Dioxide,1226008.3,Liberty Electric Power Plant
1001376,2011,Methane,22.74,Liberty Electric Power Plant
1001376,2011,Nitrous Oxide,2.274,Liberty Electric Power Plant
1001377,2011,Carbon Dioxide,55425.3,Marshall
1001377,2011,Methane,1.03,Marshall
1001377,2011,Nitrous Oxide,0.103,Marshall
1001378,2011,Biogenic Carbon dioxide,0.0,Handsome Lake Energy
1001378,2011,Carbon Dioxide,26659.8,Handsome Lake Energy
1001378,2011,Methane,0.5,Handsome Lake Energy
1001378,2011,Nitrous Oxide,0.05,Handsome Lake Energy
1001379,2011,Biogenic Carbon dioxide,0.0,Audrain Power Plant
1001379,2011,Carbon Dioxide,63745.4,Audrain Power Plant
1001379,2011,Methane,1.18,Audrain Power Plant
1001379,2011,Nitrous Oxide,0.118,Audrain Power Plant
1001380,2011,Biogenic Carbon dioxide,0.0,"Lee County Generating Station, LLC"
1001380,2011,Carbon Dioxide,19439.5,"Lee County Generating Station, LLC"
1001380,2011,Methane,0.36,"Lee County Generating Station, LLC"
1001380,2011,Nitrous Oxide,0.036,"Lee County Generating Station, LLC"
1001381,2011,Biogenic Carbon dioxide,0.0,Shelby County Energy Center
1001381,2011,Carbon Dioxide,8329.9,Shelby County Energy Center
1001381,2011,Methane,0.15,Shelby County Energy Center
1001381,2011,Nitrous Oxide,0.015,Shelby County Energy Center
1001382,2011,Biogenic Carbon dioxide,0.0,Darby Electric Generating Station
1001382,2011,Carbon Dioxide,24200.7,Darby Electric Generating Station
1001382,2011,Methane,0.45,Darby Electric Generating Station
1001382,2011,Nitrous Oxide,0.045,Darby Electric Generating Station
