,TRIFD,FACILITY NAME,PRIMARY NAICS,NAICS 2,NAICS 3,NAICS 4,NAICS 5,NAICS 6,PARENT CO NAME,FRS ID,FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,Source,_merge
5167,97470LTMNC186BE,MDU RESOURCES ROSEBURG ASPHALT,324121,issues,issues,issues,issues,issues,MDU RESOURCES GROUP INC,110014266310.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5169,97502LTMMD3959H,MDU RESOURCES CENTRAL POINT CONCRETE,324121,issues,issues,issues,issues,issues,MDU RESOURCES GROUP INC,110001654941.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5176,1633WSTKTM1965M,SUIT-KOTE MEADVILLE,324121,issues,issues,issues,issues,issues,SUIT-KOTE CORP,110039496943.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5183,13043CLLNNINGAL,CALLANAN INDUSTRIES INC. OXBOW FACILITY,324121,212312.0,issues,issues,issues,issues,CRH AMERICAS INC,110015784864.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5185,76703KNFRV3423M,KNIFE RIVER CORP - SOUTH WACO ASPHALT PLANT,324121,issues,issues,issues,issues,issues,MDU RESOURCES GROUP INC,110037145185.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5187,13101PLKVLRT11R,POLKVILLE CRUSHED STONE/SUIT-KOTE TERMINAL,324121,issues,issues,issues,issues,issues,SUIT-KOTE CORP,110007146882.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5189,78610RTHTM117FM,ASPHALT INC BUDA CENTEX PLANT,324121,issues,issues,issues,issues,issues,ASPHALT INC. LLC,110037146852.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5191,4575WSPHLT13925,ASPHALT MATERIALS INC,324121,issues,issues,issues,issues,issues,HERITAGE GROUP,110041626121.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5194,07069FNWDSNEWPR,FANWOOD CRUSHED STONE,324121,327320.0,issues,issues,issues,issues,WELDON MATERIALS INC,110004184230.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5196,87107KCHMT4949E,HOLLYFRONTIER ASPHALT CO LLC - ALBUQUERQUE NM,324121,issues,issues,issues,issues,issues,HOLLYFRONTIER CORP,110017347771.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5198,63869KCHMTHWY61,HEARTLAND ASPHALT MATERIALS,324121,issues,issues,issues,issues,issues,DELTA COS INC,110011109549.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5200,31408KCHMT14FOU,ERGON ASPHALT & EMULSIONS INC. - GARDEN CITY,324121,issues,issues,issues,issues,issues,ERGON INC.,110044220973.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5202,75247PCTXS4525L,TEXAS BIT LESTON ASPHLAT PLANT,324121,issues,issues,issues,issues,issues,CRH AMERICAS INC,110008060285.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5203,06791GNDST255BG,O&G INDUSTRIES INC.,324121,327999.0,327320.0,issues,issues,issues,O & G INDUSTRIES INC,110002009157.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5205,89015LSVGSEASTG,LAS VEGAS PAVING CORP,324121,issues,issues,issues,issues,issues,LAS VEGAS PAVING CORP,110025332209.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5206,13045CRTLN1911L,CORTLAND ASPHALT PRODUCTS,324121,issues,issues,issues,issues,issues,SUIT-KOTE CORP,110001567652.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5208,89129LSVGSWLNEM,LAS VEGAS PAVING CORP,324121,issues,issues,issues,issues,issues,LAS VEGAS PAVING CORP,110025332502.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5210,01824GGRGT16OAK,AGGREGATE INDUSTRIES NORTHEAST REGION INC,324121,issues,issues,issues,issues,issues,HOLCIM (US) INC,110043936667.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5214,02093GGRGT400GR,AGGREGATE INDUSTRIES NORTHEAST REGION INC,324121,212319.0,issues,issues,issues,issues,HOLCIM (US) INC,110012709140.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5220,4752WDVMRC13966,DAVE O'MARA CONTRACTOR INC,324121,issues,issues,issues,issues,issues,DAVE O'MARA CONTRACTOR INC,110046123690.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
