TIER123_BIOGENIC_CO2_EMISSIONS,AGGR_HIGH_HEAT_CAPACITY_UOM,IND_UNIT_HEATINPUTCAPACITY_UOM,PART_75_CO2_EMISSIONS_METHOD,PART_75_CO2_METHOD,TIER_4_TOTAL_CO2_EMISSIONS,TOTAL_AMT_SORBENT_USED,CS_USEIVTIND,AGG_USEIVTIND,PART_75_METHODOLOGY_ENDDATE,UNIT_TYPE_OTHER,CP_USEIVTIND,REPORTING_YEAR,TIER_4_OP_HRS_STACK_MOIST_SUB,UNIT_TYPE,PART_75_HEAT_INPUT_METHOD,TIER_4_OPERATING_HOURS,TIER4_NONBIOGENIC_CO2EMISSION,TIER_4_OP_HRS_CO2_CONC_SUB,PLANT_CODE,PART_75_METHOD_STARTDATE,FACILITY_NAME,TIER_4_BIOGENIC_CO2_EMISSIONS,TIER4_ANNUAL_BIO_CO2_EMISSION,FACILITY_ID,AGGR_HIGH_HEAT_CAPACITY,AGG_CUMULATIVE_HEAT_INPUTCAP,IND_USE_IVT_IND,SORBENT_RATIO,PART_75_OP_HRS_FLOWRATE_SUB,COMMON_STACK_COMBINED_HEAT_UOM,TIER4_V_BIO,TIER4_VFF,BIOGENIC_CO2_MASS_EMISS_MSW,TIER_4_OP_HRS_STACK_FLOWRT_SUB,TIER4_V_TOTAL,TIER_4_METHODOLOGY_START_DATE,SORBENT_MOLECULAR_WEIGHT,PART_75_OP_HRS_HHV_SUB,UNIT_NAME,COMMON_PIPE_HEAT_CAPACITY,TIER_4_METHODOLOGY_END_DATE,PART_75_OP_HRS_MOISTURE_SUB,TIER_123_SORBENT_CO2_EMISSIONS,COMMON_PIPE_HEAT_CAPACITY_UOM,COMMON_STACK_NUMBER_OF_UNITS,TIER_1_2_3_FOSSIL_CO2_EMISSION,IND_UNIT_HEAT_INPUT_CAPACITY,IND_UNIT_HEATCAPACITY_UOM_OTHR,CP_CUMULATIVE_MAXHEAT_INPUTCAP,PART_75_OP_HRS_FUEL_FLOWRATE,PART_75_OP_HRS_CO2_CONC_SUB,COMMON_STACK_COMBINED_HEAT
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,55925.0,,"WASTE MANAGEMENT OF WISCONSIN, INC.",,,1007834,,,N,,,,,,,,,,,,Pwash001,,,,0.0,,,0.0,0.657,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,55925.0,,"WASTE MANAGEMENT OF WISCONSIN, INC.",,,1007834,,,N,,,,,,,,,,,,pwash002,,,,0.0,,,0.0,0.325,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,56069.0,,VALLEY TRAIL RECYCLING & DISPOSAL FACILITY,,,1007704,,,N,,,,,,,,,,,,PRESWSHR001,,,,0.0,,,0.0,0.385,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,56464.0,,JAY COUNTY LANDFILL,,,1007671,,,N,,,,,,,,,,,,PRESWSHR001,,,,0.0,,,0.0,0.35,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,56520.0,,DEER TRACK PARK LANDFILL,,,1007878,,,N,,,,,,,,,,,,PRESWSHR001,,,,0.0,,,0.0,0.657,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,56523.0,,TWO PINE LANDFILL,,,1007896,,,N,,,,,,,,,,,,PRESWSHR001,,,,0.0,,,0.0,0.32,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,56525.0,,W M W I - TIMBERLINE TRAIL RDF,,,1007705,,,N,,,,,,,,,,,,PRESWSHR001H,,,,0.0,,,0.0,0.385,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,56527.0,,FITCHBURG WESTMINSTER LANDFILL RECYCLING CENTER,,,1007753,,,N,,,,,,,,,,,,ACOMP001,,,,0.0,,,0.0,0.20493162,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,56527.0,,FITCHBURG WESTMINSTER LANDFILL RECYCLING CENTER,,,1007753,,,N,,,,,,,,,,,,PRESSWSHER001,,,,0.0,,,0.0,0.05094,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,56527.0,,FITCHBURG WESTMINSTER LANDFILL RECYCLING CENTER,,,1007753,,,N,,,,,,,,,,,,SANDER001,,,,0.0,,,0.0,0.0267435,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,56527.0,,FITCHBURG WESTMINSTER LANDFILL RECYCLING CENTER,,,1007753,,,N,,,,,,,,,,,,SANDER002,,,,0.0,,,0.0,0.0267435,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,56527.0,,FITCHBURG WESTMINSTER LANDFILL RECYCLING CENTER,,,1007753,,,N,,,,,,,,,,,,SCRNER001,,,,0.0,,,0.0,0.147726,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,56529.0,,FIVE OAKS RECYCLING & DISPOSAL FACILITY,,,1006251,,,N,,,,,,,,,,,,PRESWSHR001,,,,0.0,,,0.0,0.44,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,56530.0,,DENVER ARAPAHOE DISPOSAL SITE-A WASTE MANAGEMENT COMPANY,,,1007709,,,N,,,,,,,,,,,,PRESWSHR001,,,,0.0,,,0.0,0.36,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,56530.0,,DENVER ARAPAHOE DISPOSAL SITE-A WASTE MANAGEMENT COMPANY,,,1007709,,,N,,,,,,,,,,,,PUMP001,,,,0.0,,,0.0,0.106974,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,56530.0,,DENVER ARAPAHOE DISPOSAL SITE-A WASTE MANAGEMENT COMPANY,,,1007709,,,N,,,,,,,,,,,,PUMP002,,,,0.0,,,0.0,0.094239,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,56533.0,,BRADLEY LANDFILL & RECYCLING CENTER,,,1007951,,,N,,,,,,,,,,,,Natural GasPWASHR1,,,,0.0,,,0.0,0.000338,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,57016.0,,CROSSROADS LANDFILL,,,1007646,,,N,,,,,,,,,,,,PRESWSHR001,,,,0.0,,,0.0,0.3429,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,57016.0,,CROSSROADS LANDFILL,,,1007646,,,N,,,,,,,,,,,,PRESWSHR002,,,,0.0,,,0.0,0.179,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,57025.0,,Tontitown Landfill,,,1003406,,,N,,,,,,,,,,,,PRESWSHR002,,,,0.0,,,0.0,0.32,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,57026.0,,SUPERIOR LANDFILL & RECYCLING CENTER,,,1003569,,,N,,,,,,,,,,,,PRESWHSR001,,,,0.0,,,0.0,0.012735,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,57166.0,,REFUSE INC - LOCKWOOD LANDFILL,,,1003260,,,N,,,,,,,,,,,,PUMP001,,,,0.0,,,0.0,0.040752,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,57166.0,,REFUSE INC - LOCKWOOD LANDFILL,,,1003260,,,N,,,,,,,,,,,,SCRNENG001,,,,0.0,,,0.0,1.321893,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,57168.0,,Naples Landfill,,,1007855,,,N,,,,,,,,,,,,pump001,,,,0.0,,,0.0,0.035658,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,57168.0,,Naples Landfill,,,1007855,,,N,,,,,,,,,,,,pump002,,,,0.0,,,0.0,0.086598,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,57403.0,,Northwest Regional Landfill,,,1000031,,,N,,,,,,,,,,,,Pump001,,,,0.0,,,0.0,0.216495,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,57405.0,,WASTE MANAGEMENT OF MICHIGAN INC,,,1003259,,,N,,,,,,,,,,,,PUMP001,,,,0.0,,,0.0,0.045846,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,57406.0,,PRAIRIE VIEW RECYCLING & DISPOSAL FAC,,,1006176,,,N,,,,,,,,,,,,PRESSWASH001,,,,0.0,,,0.0,0.6,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,57410.0,,GENEVA LANDFILL,,,1003392,,,N,,,,,,,,,,,,PUMP001,,,,0.0,,,0.0,0.35658,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,ANTELOPE VALLEY RECYCLING AND DISPOSAL FACILITY,,,1007710,,,N,,,,,,,,,,,,LT6KW-07,,,,0.0,,,0.0,0.030564,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,ANTELOPE VALLEY RECYCLING AND DISPOSAL FACILITY,,,1007710,,,N,,,,,,,,,,,,LTS106421,,,,0.0,,,0.0,0.048393,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,APEX REGIONAL LANDFILL,,,1004352,,,N,,,,,,,,,,,,Generator W207,,,,0.0,,,,0.641,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,APEX REGIONAL LANDFILL,,,1004352,,,N,,,,,,,,,,,,Generator W214,,,,0.0,,,,0.634,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,APEX REGIONAL LANDFILL,,,1004352,,,N,,,,,,,,,,,,Generator W215,,,,0.0,,,,0.634,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,APEX REGIONAL LANDFILL,,,1004352,,,N,,,,,,,,,,,,Generator W216A,,,,0.0,,,,0.453,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,APEX REGIONAL LANDFILL,,,1004352,,,N,,,,,,,,,,,,Generator W217,,,,0.0,,,,0.453,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,APEX REGIONAL LANDFILL,,,1004352,,,N,,,,,,,,,,,,Rental Generator,,,,0.0,,,,0.191,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,AZUSA LAND RECLAMATION CO INC INERT LF,,,1007682,,,N,,,,,,,,,,,,TRSDRYER001,,,,0.0,,,0.0,8.35,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,AZUSA LAND RECLAMATION CO INC INERT LF,,,1007682,,,N,,,,,,,,,,,,TRSOXIDIZER001,,,,0.0,,,0.0,12.26,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,BUTTERFIELD STATION LANDFILL,,,1007815,,,N,,,,,,,,,,,,PRESWASHRHTR001,,,,0.0,,,0.0,0.5348,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,BUTTERFIELD STATION LANDFILL,,,1007815,,,N,,,,,,,,,,,,PUMP001,,,,0.0,,,0.0,0.211401,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,CID RECYCLING & DISPOSAL FACILITY,,,1008012,,,N,,,,,,,,,,,,PRESSUREWASHER,,,,0.0,,,0.0,0.51,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,CID RECYCLING & DISPOSAL FACILITY,,,1008012,,,N,,,,,,,,,,,,PUMP002,,,,0.0,,,0.0,0.0955125,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,CID RECYCLING & DISPOSAL FACILITY,,,1008012,,,N,,,,,,,,,,,,PUMP003,,,,0.0,,,0.0,0.20376,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,CITY OF BEAUMONT LANDFILL,,,1002065,,,N,,,,,,,,,,,,Green Waste Chipper Engine,,,,0.0,,,,2.547,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,Colorado Springs Landfill,,,1008019,,,N,,,,,,,,,,,,PRESWSHR001,,,,0.0,,,0.0,0.3,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,COUNTRYSIDE LANDFILL,,,1007992,,,N,,,,,,,,,,,,PRESSUREWASHER,,,,0.0,,,0.0,0.4,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,DAKOTA MUNICIPAL SOLID WASTE LANDFILL,,,1003583,,,N,,,,,,,,,,,,PRESSUREWSH001,,,,0.0,,,0.0,0.010188,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,DEKALB COUNTY LANDFILL,,,1007724,,,N,,,,,,,,,,,,PRESSUREWASHER,,,,0.0,,,0.0,0.5,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,DEKALB COUNTY LANDFILL,,,1007724,,,N,,,,,,,,,,,,SCRNENG001,,,,0.0,,,0.0,0.292905,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,DEKALB COUNTY LANDFILL,,,1007724,,,N,,,,,,,,,,,,TGRDENG001,,,,0.0,,,0.0,2.19042,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,EVERGREEN RECYCLING & DISPOSAL,,,1007723,,,N,,,,,,,,,,,,PAINTBTH001,,,,0.0,,,0.0,3.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,EVERGREEN RECYCLING & DISPOSAL,,,1007723,,,N,,,,,,,,,,,,PWRWASH001,,,,0.0,,,0.0,0.375,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,EVERGREEN RECYCLING & DISPOSAL,,,1007723,,,N,,,,,,,,,,,,PWRWASH002,,,,0.0,,,0.0,0.4,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,GROWS LDFL WASTE MGMT,,,1007615,,,N,,,,,,,,,,,,CRYSTALLIZER260,,,,0.0,,,0.0,3.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,GROWS LDFL WASTE MGMT,,,1007615,,,N,,,,,,,,,,,,CRYSTALLIZER400,,,,0.0,,,0.0,5.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,Guadalupe Rubbish Disposal Facility,,,1007837,,,N,,,,,,,,,,,,PUMP01,,,,0.0,,,0.0,0.020376,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,Guadalupe Rubbish Disposal Facility,,,1007837,,,N,,,,,,,,,,,,PUMP02,,,,0.0,,,0.0,0.028017,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,Magnolia Landfill,,,1003357,,,N,,,,,,,,,,,,PRESWSHR001,,,,0.0,,,0.0,0.326,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,MAPLEWOOD RECYCLING AND WASTE DISPOSAL,,,1007610,,,N,,,,,,,,,,,,PUMP0002,,,,0.0,,,0.0,0.180837,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,MARTONE LANDFILL & GAS GENERATING FACILITY,,,1003587,,,N,,,,,,,,,,,,PUMP001,,,,0.0,,,0.0,0.0140085,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,MARTONE LANDFILL & GAS GENERATING FACILITY,,,1003587,,,N,,,,,,,,,,,,TARPENG001,,,,0.0,,,0.0,0.0140085,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,MCGILL ROAD C & D LANDFILL,,,1007580,,,N,,,,,,,,,,,,PWRWASH001,,,,0.0,,,0.0,0.335,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,Middleborough Landfill,,,1010391,,,N,,,,,,,,,,,,ACOMP001,,,,0.0,,,0.0,0.020376,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,Middleborough Landfill,,,1010391,,,N,,,,,,,,,,,,PRESSWSHR001,,,,0.0,,,0.0,0.0117162,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,Middleborough Landfill,,,1010391,,,N,,,,,,,,,,,,PRESSWSHR002,,,,0.0,,,0.0,0.0140085,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,Middleborough Landfill,,,1010391,,,N,,,,,,,,,,,,PUMP001,,,,0.0,,,0.0,0.0140085,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,Midway Landfill,,,1007863,,,N,,,,,,,,,,,,PRESWSHR001,,,,0.0,,,0.0,0.3,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,NORTH WELD SANITARY LANDFILL,,,1007880,,,N,,,,,,,,,,,,PRESWSHR001,,,,0.0,,,0.0,0.35,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,Okeechobee Landfill,,,1003619,,,N,,,,,,,,,,,,GASGRILL001,,,,0.0,,,0.0,0.066,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,Okeechobee Landfill,,,1003619,,,N,,,,,,,,,,,,PUMP001,,,,0.0,,,0.0,0.089145,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,ORCHARD RIDGE LANDFILL & MRF,,,1006876,,,N,,,,,,,,,,,,PRESWASH002,,,,0.0,,,0.0,0.558,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,OUTER LOOP RECYCLING & DISPOSA,,,1007901,,,N,,,,,,,,,,,,PRESWSHR001,,,,0.0,,,0.0,0.020376,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,RIGA/MILL SEAT LANDFILL,,,1002951,,,N,,,,,,,,,,,,PUMP001,,,,0.0,,,0.0,0.20376,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,ROOSEVELT REGIONAL LANDFILL,,,1003676,,,N,,,,,,,,,,,,Warming Hut,,,,0.0,,,,0.15,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,Rumpke Sanitary Landfill,,,1004856,,,N,,,,,,,,,,,,GP-Diesel Combustion Equipment,,,,0.0,,,,0.98,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,Rumpke Sanitary Landfill,,,1004856,,,N,,,,,,,,,,,,GP-LPG Combustion Equipment,,,,0.0,,,,0.3,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,Rumpke Sanitary Landfill,,,1004856,,,N,,,,,,,,,,,,GP-Natural Gas Combusiton Equipment,,,,0.0,,,,4.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,TAUNTON SANITARY LANDFILL,,,1003532,,,N,,,,,,,,,,,,PUMP001,,,,0.0,,,0.0,0.0140085,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,Tontitown Landfill,,,1003406,,,N,,,,,,,,,,,,PRESWSHR001,,,,0.0,,,0.0,0.32,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,TORO ENERGY OF OHIO - AMERICA S LANDFILL GAS,,,1007722,,,N,,,,,,,,,,,,OILHTR001,,,,0.0,,,0.0,0.35,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,TORO ENERGY OF OHIO - AMERICA S LANDFILL GAS,,,1007722,,,N,,,,,,,,,,,,PRESSWASH001,,,,0.0,,,0.0,0.75,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,United Refining Company,,,1007008,,,Y,,,,,,,,,,,,GP-016,,,,0.0,,,,112.5,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,WASTE MANAGEMENT CHARLES CITY LANDFILL,,,1007583,,,N,,,,,,,,,,,,PUMP001,,,,0.0,,,0.0,0.061128,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,WASTE MANAGEMENT CHARLES CITY LANDFILL,,,1007583,,,N,,,,,,,,,,,,PUMP002,,,,0.0,,,0.0,0.002547,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,WASTE MANAGEMENT DISPOSAL SERVICES OF OREGON,,,1007989,,,N,,,,,,,,,,,,PRESWSHR001,,,,0.0,,,0.0,0.32,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,WASTE MANAGEMENT OF MICHIGAN INCORPORATED,,,1003582,,,N,,,,,,,,,,,,PWRWASH001,,,,0.0,,,0.0,0.35,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,"WASTE MANAGEMENT OF MISSISSIPPI INC, PECAN GROVE LANDFILL AND RECYCLING CENTER A",,,1007890,,,N,,,,,,,,,,,,EVAP001,,,,0.0,,,0.0,6.7,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,WEBSTER PARISH LANDFILL,,,1006135,,,N,,,,,,,,,,,,Kohler 20,,,,0.0,,,,0.000377,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,WESTSIDE RECYCLING AND DISPOSAL FACILITY,,,1007831,,,N,,,,,,,,,,,,PRESWSHR001,,,,0.0,,,0.0,0.358125,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,OCS (Other combustion source),,,,,,,WM - Tekoi Landfill,,,1005266,,,N,,,,,,,,,,,,PUMP001,,,,0.0,,,0.0,0.033111,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,O (Oven),,,,,,,"ATLANTIC ALUMINA, GRAMERCY OPERATIONS",,,1007929,,,Y,,,,,,,,,,,,Hydrate Dryer,,,,0.0,,,,15.3,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,O (Oven),,,,,,,CARGILL INC,,,1006699,,,Y,,,,,,,,,,,,IA-D1,,,,0.0,,,,10.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,O (Oven),,,,,,,Masonite Corporation,,,1012407,,,N,,,,,,,,,,,,P50/P51 - MC Dryer & MC Heat Tunnel,,,,0.0,,,,25.3,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,O (Oven),,,,,,,Masonite Corporation,,,1012407,,,N,,,,,,,,,,,,Red Brick/Lab Stack,,,,0.0,,,,3.7,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,O (Oven),,,,,,,NEENAH PAPER MICHIGAN INC,,,1005838,,,Y,,,,,,,,,,,,Heaters and Dryers,,,,0.0,,,,31.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,O (Oven),,,,,,,OCCIDENTAL CHEMICAL CORPORATION - Taft Facility,,,1001709,,,Y,,,,,,,,,,,,Diaphragm Baking Oven,,,,0.0,,,,2.5,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,O (Oven),,,,,,,Phillips 66 BAYWAY REFINERY,,,1004305,,,Y,,,,,,,,,,,,Lab,,,,0.0,,,,0.01,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,O (Oven),,,,,,,"SAINT-GOBAIN ABRASIVES and SAINT-GOBAIN CERAMICS & PLASTICS, INC.",,,1003037,,,N,,,,,,,,,,,,EU530-14 Dry Room,,,,0.0,,,,0.5,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,O (Oven),,,,,,,"SAINT-GOBAIN ABRASIVES and SAINT-GOBAIN CERAMICS & PLASTICS, INC.",,,1003037,,,N,,,,,,,,,,,,EU530-15 Dry Room,,,,0.0,,,,0.6,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,O (Oven),,,,,,,SOLUTIA INC - INDIAN ORCHARD PLANT,,,1002299,,,Y,,,,,,,,,,,,Building 100 Pyrolosis Oven,,,,0.0,,,,0.8,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,O (Oven),,,,,,,SOLUTIA INC - INDIAN ORCHARD PLANT,,,1002299,,,Y,,,,,,,,,,,,Building 99 Pyrolosis Oven,,,,0.0,,,,0.34,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,O (Oven),,,,,,,"TORAY PLASTICS (AMERICA), INC.",,,1000338,,,Y,,,,,,,,,,,,A3 Cleaning Oven,,,,0.0,,,,0.08,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,O (Oven),,,,,,,"TORAY PLASTICS (AMERICA), INC.",,,1000338,,,Y,,,,,,,,,,,,CE-1 Dryer,,,,0.0,,,,1.5,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,O (Oven),,,,,,,UCC SEADRIFT OPERATIONS,,,1002967,,,Y,,,,,,,,,,,,HP2_INC_SCREEN PACK CLEANER,,,,0.0,,,,0.5,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,O (Oven),,,,,,,UCC SEADRIFT OPERATIONS,,,1002967,,,Y,,,,,,,,,,,,LP1F_INC_SCREEN PACK BURNER,,,,0.0,,,,6.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCO (Pulverized coal, other)",,,,,,,CEMEX Construction Materials Pacific LLC,,,1002308,,,N,,,,,,,,,,,,Coal Mill 1,,,,0.0,,,,15.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCO (Pulverized coal, other)",,,,,,,KEPLER PROCESSING CO POCAHONTAS NO 51 COAL PREP PLANT,,,1005297,,,Y,,,,,,,,,,,,Thermal Dryer,,,,0.0,,,,130.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCO (Pulverized coal, other)",,,,,,,Marion County Preparation Plant,,,1005808,,,Y,,,,,,,,,,,,Thermal Dryer,,,,0.0,,,,190.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCO (Pulverized coal, other)",,,,,,,Monongalia County Preparation Plant,,,1007522,,,Y,,,,,,,,,,,,Thermal Dryer,,,,0.0,,,,115.0,,,,,
